                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    317,                 0.5198,                0.79361,                0.32052,                0.84882,                0.96655,                0.99069,                0.98894,                0.88296,                0.96539,                0.98688,                0.98732,                0.78027,                0.46449,                0.69373,                0.26566,                0.82921,              0.0048025,              0.0048025,              0.0048025
                    318,                0.52155,                0.80112,                0.31749,                 0.8531,                0.97176,                0.99145,                0.98959,                0.88538,                 0.9699,                0.98841,                0.98809,                0.78442,                0.46325,                0.69298,                0.26659,                0.82864,               0.004786,               0.004786,               0.004786
                    319,                0.52576,                0.78984,                0.31434,                0.84671,                 0.9674,                0.99138,                0.99014,                0.88832,                0.96598,                0.98925,                0.98862,                0.78839,                0.46036,                0.69412,                  0.268,                0.82805,              0.0047695,              0.0047695,              0.0047695
                    320,                0.51604,                0.79561,                0.31764,                0.84361,                0.96081,                 0.9931,                0.98865,                0.88608,                0.95857,                0.98965,                 0.9858,                0.78578,                0.45915,                0.69892,                  0.267,                0.82914,               0.004753,               0.004753,               0.004753
                    321,                0.52989,                0.81468,                0.32625,                0.84741,                0.96184,                0.99241,                0.98815,                0.88435,                0.96252,                0.98167,                 0.9846,                0.78909,                0.45914,                0.69421,                0.26905,                0.82949,              0.0047365,              0.0047365,              0.0047365
                    322,                0.52655,                0.79849,                0.32488,                0.84618,                0.96539,                0.99048,                0.98883,                0.88243,                0.96701,                0.98164,                0.98568,                0.78638,                 0.4589,                0.69638,                0.26855,                0.82838,                0.00472,                0.00472,                0.00472
                    323,                0.51943,                0.78935,                0.32013,                0.85058,                 0.9698,                0.99412,                0.98937,                 0.8852,                0.96724,                0.99073,                0.98744,                0.78414,                0.45804,                0.69519,                0.26626,                0.82758,              0.0047035,              0.0047035,              0.0047035
                    324,                0.52604,                0.80379,                0.31645,                0.84756,                0.96754,                0.99412,                0.99028,                0.88756,                0.96317,                0.98961,                0.98691,                0.78371,                0.45692,                0.69008,                0.26238,                 0.8283,               0.004687,               0.004687,               0.004687
                    325,                0.52053,                0.79789,                0.31315,                0.84683,                0.96639,                0.99307,                0.98995,                0.88674,                0.96441,                0.98911,                0.98806,                0.78216,                0.46022,                0.69063,                0.26393,                0.82795,              0.0046705,              0.0046705,              0.0046705
                    326,                0.52724,                0.79716,                 0.3164,                0.84977,                0.96786,                0.99033,                0.99041,                0.88691,                0.96475,                0.98717,                0.98741,                0.78272,                0.46073,                0.69205,                0.26547,                 0.8315,               0.004654,               0.004654,               0.004654
                    327,                0.52719,                0.79381,                0.31445,                0.84897,                0.96718,                0.99262,                0.98911,                0.88499,                 0.9646,                0.98987,                 0.9871,                 0.7845,                0.46345,                0.69235,                0.26644,                0.83197,              0.0046375,              0.0046375,              0.0046375
                    328,                0.52335,                0.80454,                0.31547,                0.84998,                0.97066,                0.99183,                0.98885,                0.88704,                0.96636,                0.98458,                  0.985,                0.78619,                0.45908,                0.69147,                0.26414,                0.82874,               0.004621,               0.004621,               0.004621
                    329,                0.52835,                0.80853,                0.31712,                0.84765,                0.96988,                0.99342,                 0.9889,                0.88551,                0.96891,                0.98732,                0.98711,                0.78484,                0.45946,                 0.6914,                0.26421,                0.82958,              0.0046045,              0.0046045,              0.0046045
                    330,                0.51362,                 0.7757,                0.30969,                0.84694,                0.97011,                0.99029,                0.98906,                0.88614,                 0.9694,                0.98854,                0.98719,                0.78231,                0.46045,                0.69233,                0.26533,                0.82903,               0.004588,               0.004588,               0.004588
                    331,                0.51967,                0.79143,                0.31076,                0.84812,                0.96862,                0.99013,                0.98995,                0.88845,                0.96687,                0.98569,                0.98689,                0.78608,                0.45592,                0.69212,                0.26113,                0.82821,              0.0045715,              0.0045715,              0.0045715
                    332,                0.52868,                0.80893,                0.31893,                 0.8511,                0.96177,                0.99324,                0.98953,                0.88599,                0.96002,                0.98534,                0.98648,                 0.7842,                0.45865,                0.69186,                0.26597,                0.82892,               0.004555,               0.004555,               0.004555
                    333,                0.51843,                0.79518,                 0.3145,                0.84745,                0.96574,                0.99096,                0.98929,                0.88399,                0.96317,                0.98822,                0.98746,                0.78306,                0.46123,                0.69099,                0.26743,                0.82882,              0.0045385,              0.0045385,              0.0045385
                    334,                0.51842,                0.79248,                0.31513,                0.84694,                0.96779,                0.99352,                0.98912,                0.88601,                0.96293,                 0.9886,                0.98583,                0.78666,                0.46282,                0.69135,                0.26406,                0.82798,               0.004522,               0.004522,               0.004522
                    335,                0.51721,                0.79124,                0.31041,                0.84855,                0.96739,                 0.9937,                0.98976,                0.88731,                0.96345,                0.98502,                0.98567,                 0.7856,                 0.4598,                0.69502,                0.26311,                0.82639,              0.0045055,              0.0045055,              0.0045055
                    336,                 0.5202,                0.79046,                0.31135,                 0.8477,                0.97196,                0.98857,                0.98982,                0.88663,                0.96909,                0.98504,                0.98663,                0.78422,                0.45884,                0.69508,                0.26235,                0.82594,               0.004489,               0.004489,               0.004489
                    337,                0.51806,                 0.7879,                0.31143,                0.84446,                0.97184,                0.99044,                0.98952,                0.88829,                0.96925,                0.98718,                0.98639,                0.78354,                0.45818,                0.69716,                0.26564,                0.82596,              0.0044725,              0.0044725,              0.0044725
                    338,                0.51299,                0.80016,                0.31306,                0.84639,                 0.9718,                0.98959,                0.98945,                0.88663,                0.96727,                0.98434,                0.98597,                0.78148,                0.45677,                0.69456,                0.26543,                0.82641,               0.004456,               0.004456,               0.004456
                    339,                0.51703,                0.79993,                0.31132,                 0.8504,                0.97068,                0.99177,                0.98909,                0.88851,                0.96759,                0.98866,                0.98708,                0.78336,                0.45564,                0.69255,                0.26315,                0.82754,              0.0044395,              0.0044395,              0.0044395
                    340,                0.52076,                0.79691,                0.31299,                0.84878,                0.97176,                0.99047,                0.98888,                0.88765,                0.96871,                0.98731,                0.98709,                0.78645,                0.45751,                0.69298,                0.26317,                0.83109,               0.004423,               0.004423,               0.004423
                    341,                0.50932,                0.78238,                0.30623,                0.84656,                0.97142,                0.99391,                0.98949,                0.89123,                0.96877,                0.99013,                0.98793,                0.78882,                0.45544,                0.68872,                0.26167,                0.83018,              0.0044065,              0.0044065,              0.0044065
                    342,                0.51473,                0.78011,                0.30649,                 0.8453,                0.96876,                0.98946,                0.98922,                0.88753,                0.96584,                0.98578,                0.98611,                0.78662,                0.45545,                0.68617,                0.26373,                0.82891,                0.00439,                0.00439,                0.00439
                    343,                  0.518,                0.79536,                0.31672,                0.84616,                0.97038,                0.99031,                0.98995,                0.88921,                0.96901,                0.98845,                0.98801,                0.78757,                 0.4574,                 0.6849,                0.26204,                0.82812,              0.0043735,              0.0043735,              0.0043735
                    344,                0.51324,                0.78301,                0.31254,                0.84574,                0.96701,                0.99098,                0.99005,                 0.8887,                0.96478,                 0.9875,                0.98644,                0.78931,                0.45869,                0.68761,                0.26088,                0.82849,               0.004357,               0.004357,               0.004357
                    345,                 0.5174,                0.79407,                0.30955,                0.84851,                0.96584,                 0.9938,                 0.9896,                0.88863,                 0.9616,                0.98929,                0.98594,                0.78884,                0.45565,                0.68992,                0.26183,                0.82787,              0.0043405,              0.0043405,              0.0043405
                    346,                0.51341,                 0.7793,                0.31061,                0.84523,                0.97037,                0.99266,                0.98986,                0.88903,                0.96606,                0.98812,                0.98621,                0.78754,                0.45428,                0.68805,                0.26147,                0.82755,               0.004324,               0.004324,               0.004324
                    347,                0.52328,                0.80507,                0.31668,                0.85256,                0.96997,                0.99209,                0.98978,                0.89234,                0.96769,                0.98875,                0.98796,                0.78719,                0.45506,                 0.6904,                0.26248,                0.82837,              0.0043075,              0.0043075,              0.0043075
                    348,                0.51867,                0.79087,                0.30887,                0.84462,                0.97007,                0.99129,                0.98979,                0.89206,                0.96598,                0.98504,                0.98496,                 0.7894,                0.45464,                0.68877,                  0.264,                0.82798,               0.004291,               0.004291,               0.004291
                    349,                0.51346,                0.79513,                0.30672,                0.84603,                0.97177,                0.98852,                0.98992,                0.89092,                0.96864,                0.98535,                0.98662,                0.78854,                0.45096,                0.68754,                 0.2633,                0.82767,              0.0042745,              0.0042745,              0.0042745
                    350,                0.51354,                0.77832,                0.31073,                0.84854,                0.97062,                0.98985,                0.99009,                0.89164,                0.96627,                 0.9849,                0.98539,                0.78671,                0.44911,                0.68564,                0.26234,                0.82596,               0.004258,               0.004258,               0.004258
                    351,                0.51909,                0.79491,                0.31514,                0.84568,                0.97149,                0.99138,                0.98991,                0.89138,                0.96842,                0.98718,                0.98662,                0.78743,                0.45261,                0.68665,                0.26131,                0.82567,              0.0042415,              0.0042415,              0.0042415
                    352,                0.51656,                0.78043,                0.31372,                0.84599,                0.96902,                0.99159,                0.99008,                0.89037,                0.96702,                0.98691,                 0.9868,                0.78724,                0.45311,                0.68325,                0.26234,                 0.8257,               0.004225,               0.004225,               0.004225
                    353,                0.51889,                0.79951,                0.31593,                0.84783,                   0.97,                0.98988,                0.98948,                0.88909,                0.96562,                0.98556,                0.98609,                0.78761,                0.45288,                0.68301,                0.26262,                0.82629,              0.0042085,              0.0042085,              0.0042085
                    354,                0.51438,                0.78119,                0.30747,                0.84677,                0.97188,                0.99012,                0.98879,                0.88898,                0.96899,                0.98447,                0.98548,                0.78831,                0.45605,                0.68844,                0.26309,                0.82701,               0.004192,               0.004192,               0.004192
                    355,                0.51195,                0.79143,                0.30599,                0.84246,                 0.9696,                0.99242,                0.98912,                0.89131,                0.96654,                0.98926,                0.98717,                0.78937,                0.45361,                0.68922,                0.26171,                0.82575,              0.0041755,              0.0041755,              0.0041755
                    356,                0.51277,                0.77928,                0.30798,                0.84396,                0.96437,                0.99355,                0.98858,                0.89104,                0.96088,                0.99137,                0.98662,                0.78754,                0.45203,                0.68691,                0.26058,                0.82571,               0.004159,               0.004159,               0.004159
                    357,                0.51321,                0.78047,                0.31005,                0.84444,                0.96934,                0.99115,                0.98902,                0.89226,                  0.965,                0.98662,                0.98584,                0.78714,                 0.4505,                0.68658,                0.26117,                0.82599,              0.0041425,              0.0041425,              0.0041425
                    358,                0.51249,                0.78537,                0.30859,                0.84599,                0.96871,                0.99185,                0.98673,                0.88835,                0.96435,                 0.9874,                0.98334,                  0.785,                0.45286,                0.68633,                0.26356,                0.82588,               0.004126,               0.004126,               0.004126
                    359,                0.50384,                0.78087,                0.30301,                0.84224,                0.96762,                0.99139,                0.98758,                0.88761,                0.96161,                0.98568,                0.98338,                0.78794,                0.45364,                0.68257,                0.26341,                0.82675,              0.0041095,              0.0041095,              0.0041095
                    360,                0.51467,                0.78593,                0.31214,                0.85025,                0.96541,                0.99328,                0.98927,                0.89004,                0.96115,                0.98875,                0.98641,                0.79053,                0.45628,                0.68365,                0.26251,                0.82825,               0.004093,               0.004093,               0.004093
                    361,                0.50995,                0.78564,                 0.3066,                0.84332,                0.96512,                0.99335,                0.98857,                0.88819,                0.96205,                0.99022,                0.98685,                0.78858,                0.45445,                0.68693,                0.26227,                 0.8274,              0.0040765,              0.0040765,              0.0040765
                    362,                0.51461,                0.79611,                0.31344,                0.84508,                0.96822,                0.99291,                 0.9896,                0.89162,                0.96455,                0.98815,                 0.9865,                0.78725,                0.45231,                0.68287,                0.26186,                0.82696,                0.00406,                0.00406,                0.00406
                    363,                0.51182,                0.78172,                0.30763,                0.84444,                0.96899,                0.98917,                0.98943,                0.89499,                0.96594,                0.98601,                0.98643,                0.79135,                0.45059,                0.67969,                 0.2614,                  0.827,              0.0040435,              0.0040435,              0.0040435
                    364,                0.50412,                0.78685,                0.30343,                 0.8452,                0.96937,                0.98928,                0.98956,                0.89385,                0.96954,                  0.986,                0.98783,                0.79106,                0.45014,                0.68055,                0.25848,                 0.8262,               0.004027,               0.004027,               0.004027
                    365,                0.51385,                0.77188,                0.30571,                0.84291,                0.96949,                 0.9894,                0.98881,                0.88897,                0.96856,                0.98555,                0.98694,                0.78818,                0.44943,                0.68289,                0.25902,                0.82544,              0.0040105,              0.0040105,              0.0040105
                    366,                 0.5029,                  0.765,                0.30457,                0.84194,                0.96666,                0.99421,                0.98972,                0.88891,                0.96241,                0.98967,                 0.9866,                0.78873,                0.44792,                0.68324,                0.25852,                0.82533,               0.003994,               0.003994,               0.003994
                    367,                 0.5175,                0.78455,                0.30651,                0.84724,                0.96694,                0.99194,                0.98921,                0.89046,                0.96179,                0.98666,                0.98557,                0.78721,                0.44977,                0.68231,                0.25809,                0.82434,              0.0039775,              0.0039775,              0.0039775
                    368,                0.51041,                0.77665,                0.30951,                0.84396,                0.96666,                0.99106,                0.98879,                0.89212,                0.96248,                0.98627,                0.98558,                0.78712,                0.45109,                0.68541,                0.25845,                0.82622,               0.003961,               0.003961,               0.003961
                    369,                 0.5054,                0.78341,                0.30189,                0.84301,                0.96717,                0.99272,                0.98843,                0.89221,                0.96331,                0.98782,                0.98516,                0.78886,                0.44802,                0.68085,                0.25717,                0.82599,              0.0039445,              0.0039445,              0.0039445
                    370,                0.50704,                0.78598,                0.30749,                0.84343,                 0.9682,                0.99272,                0.98883,                0.89105,                0.96308,                0.98738,                0.98508,                 0.7881,                0.44908,                0.67964,                 0.2567,                0.82487,               0.003928,               0.003928,               0.003928
                    371,                0.50025,                0.78158,                0.29934,                0.84563,                0.96639,                0.99176,                0.98868,                0.88909,                0.96338,                0.98859,                0.98669,                0.78851,                0.45112,                0.68331,                0.25732,                0.82545,              0.0039115,              0.0039115,              0.0039115
                    372,                0.50521,                0.78116,                0.30536,                 0.8461,                0.96956,                0.99365,                0.99021,                0.89277,                0.96648,                0.99055,                 0.9883,                0.78798,                0.44939,                  0.684,                0.25724,                0.82567,               0.003895,               0.003895,               0.003895
                    373,                0.50839,                0.78156,                0.30473,                0.84647,                0.96979,                0.98935,                0.99028,                0.89346,                0.96636,                0.98462,                0.98676,                0.78764,                0.44588,                0.67955,                0.25513,                0.82464,              0.0038785,              0.0038785,              0.0038785
                    374,                0.50303,                0.77798,                0.30276,                0.84481,                0.96856,                0.99183,                0.98958,                  0.893,                0.96342,                0.98649,                0.98572,                0.79006,                0.44681,                0.67701,                0.25564,                0.82401,               0.003862,               0.003862,               0.003862
                    375,                0.50799,                0.77113,                0.30825,                0.84261,                0.96814,                 0.9926,                0.98942,                0.89202,                0.96392,                0.98787,                0.98605,                0.79043,                0.44507,                0.67364,                 0.2555,                0.82348,              0.0038455,              0.0038455,              0.0038455
                    376,                 0.5121,                0.78566,                 0.3057,                 0.8484,                0.96893,                0.98939,                0.98967,                0.89304,                0.96587,                0.98623,                0.98762,                0.79106,                0.44439,                0.67271,                0.25799,                0.82215,               0.003829,               0.003829,               0.003829
                    377,                0.51513,                0.77697,                0.30961,                0.84367,                0.97052,                0.98994,                0.98959,                0.89324,                0.96568,                0.98499,                0.98621,                0.79014,                0.44461,                0.67366,                0.25737,                0.82122,              0.0038125,              0.0038125,              0.0038125
                    378,                0.50921,                0.79199,                0.30682,                0.84726,                 0.9674,                 0.9887,                0.98994,                0.89341,                0.96234,                0.98381,                0.98661,                0.78772,                0.44552,                0.67779,                0.25661,                0.82118,               0.003796,               0.003796,               0.003796
                    379,                0.50957,                0.77483,                0.30188,                0.84536,                0.96992,                 0.9842,                   0.99,                0.89411,                0.96491,                0.97927,                0.98667,                0.78896,                0.44406,                0.67888,                0.25465,                0.82144,              0.0037795,              0.0037795,              0.0037795
                    380,                0.51085,                0.79617,                0.30516,                0.84726,                0.96605,                0.99107,                0.98891,                0.89352,                0.96609,                0.97951,                0.98583,                0.78711,                0.44281,                0.67811,                0.25478,                0.82219,               0.003763,               0.003763,               0.003763
                    381,                0.50601,                 0.7769,                0.30455,                0.84528,                0.96508,                0.99284,                0.98938,                0.89233,                0.96203,                0.98157,                0.98506,                0.78705,                0.44365,                0.67819,                0.25514,                0.82342,              0.0037465,              0.0037465,              0.0037465
                    382,                0.50572,                0.77386,                0.30185,                0.83792,                0.96804,                 0.9889,                   0.99,                0.89325,                0.96513,                0.98523,                0.98809,                 0.7891,                0.44505,                0.67651,                0.25452,                0.82426,                0.00373,                0.00373,                0.00373
                    383,                0.50452,                0.77214,                0.29973,                0.84394,                0.96636,                0.98942,                0.99026,                0.89437,                 0.9633,                0.98626,                0.98832,                0.79015,                0.44655,                0.67623,                0.25563,                0.82484,              0.0037135,              0.0037135,              0.0037135
                    384,                0.49826,                0.77221,                0.29688,                0.84377,                0.96651,                0.99076,                0.99015,                0.89679,                0.96343,                0.98764,                0.98817,                0.79269,                0.44642,                0.67509,                0.25549,                 0.8247,               0.003697,               0.003697,               0.003697
                    385,                  0.503,                0.77043,                0.30286,                0.84017,                 0.9695,                0.99279,                0.98938,                0.89611,                0.96402,                0.98689,                0.98506,                0.79181,                0.44435,                0.67296,                0.25487,                0.82335,              0.0036805,              0.0036805,              0.0036805
                    386,                 0.4992,                0.77416,                0.29842,                0.84169,                0.96931,                0.99294,                0.98962,                0.89548,                0.96525,                0.98834,                0.98661,                0.79446,                0.44445,                0.67335,                0.25218,                0.82419,               0.003664,               0.003664,               0.003664
                    387,                0.50341,                0.77976,                0.30666,                0.84294,                0.96806,                0.99109,                 0.9903,                0.89341,                0.96895,                0.98487,                0.98718,                 0.7948,                0.44347,                0.67381,                0.25103,                0.82439,              0.0036475,              0.0036475,              0.0036475
                    388,                0.50273,                0.77253,                0.30034,                0.84689,                0.97103,                0.99084,                 0.9906,                 0.8971,                 0.9687,                0.98539,                0.98762,                 0.7901,                  0.442,                0.67393,                0.25135,                0.82455,               0.003631,               0.003631,               0.003631
                    389,                0.50182,                0.77553,                0.30167,                0.84665,                0.97148,                0.98912,                0.99074,                0.89553,                 0.9685,                0.98287,                0.98778,                0.79046,                0.44258,                0.67545,                0.25055,                 0.8238,              0.0036145,              0.0036145,              0.0036145
                    390,                0.50468,                0.77855,                0.30164,                0.84558,                0.97026,                0.99018,                 0.9897,                0.89515,                0.96623,                0.98469,                0.98734,                0.79096,                0.44265,                0.67654,                0.25283,                0.82263,               0.003598,               0.003598,               0.003598
                    391,                0.50172,                0.76762,                0.29702,                 0.8442,                0.96881,                0.98781,                0.98943,                0.89671,                0.96457,                0.98275,                0.98695,                0.79109,                0.44068,                0.67601,                0.25285,                 0.8227,              0.0035815,              0.0035815,              0.0035815
                    392,                0.50556,                0.78302,                0.30074,                0.84706,                0.96833,                0.90628,                0.93444,                0.83885,                 0.9662,                0.90042,                0.93115,                0.74118,                0.44339,                0.67383,                0.25155,                0.82311,               0.003565,               0.003565,               0.003565
                    393,                 0.4987,                0.77218,                0.29748,                 0.8457,                0.97099,                0.98989,                0.98998,                 0.8944,                0.96524,                0.98338,                0.98591,                0.79231,                0.44498,                0.67685,                0.24976,                0.82426,              0.0035485,              0.0035485,              0.0035485
                    394,                0.49813,                0.76738,                0.29339,                0.84341,                0.97144,                0.99008,                0.98991,                0.89324,                0.96554,                0.98367,                 0.9858,                0.79153,                0.44156,                0.67655,                0.25074,                 0.8236,               0.003532,               0.003532,               0.003532
                    395,                0.49824,                0.76673,                0.29613,                0.84024,                0.97041,                0.98971,                0.98958,                0.89334,                0.96812,                0.98614,                0.98783,                0.79235,                0.44059,                0.67417,                0.25055,                0.82236,              0.0035155,              0.0035155,              0.0035155
                    396,                0.49414,                0.76626,                 0.2929,                0.84245,                0.97234,                 0.9893,                0.98989,                0.89447,                0.96939,                0.98581,                0.98803,                0.78808,                0.44013,                0.67192,                0.25012,                0.82119,               0.003499,               0.003499,               0.003499
                    397,                0.48901,                0.76525,                0.29477,                0.83831,                0.97044,                0.99208,                0.98986,                0.89386,                0.96741,                0.98892,                0.98805,                 0.7875,                0.44045,                0.66976,                0.25103,                0.82043,              0.0034825,              0.0034825,              0.0034825
                    398,                0.49957,                0.76673,                0.29778,                0.84174,                0.96816,                0.99183,                0.98991,                0.89469,                0.96512,                0.98867,                0.98813,                0.78905,                0.44049,                0.67013,                0.25151,                0.82028,               0.003466,               0.003466,               0.003466
                    399,                 0.5009,                0.76232,                0.30017,                 0.8386,                  0.968,                0.99271,                0.98967,                0.89555,                0.96365,                0.98829,                0.98652,                0.79006,                0.43988,                0.66983,                0.25031,                0.82054,              0.0034495,              0.0034495,              0.0034495
                    400,                0.50073,                0.77718,                  0.298,                0.84337,                0.97029,                0.99231,                 0.9895,                0.89304,                  0.966,                0.98778,                0.98637,                0.78994,                0.44219,                0.66941,                0.25007,                0.82212,               0.003433,               0.003433,               0.003433
                    401,                0.50296,                0.77463,                0.29772,                 0.8465,                0.96965,                0.99322,                0.98875,                0.89395,                0.96537,                0.98868,                0.98603,                0.78599,                0.44203,                0.67253,                0.24956,                0.82211,              0.0034165,              0.0034165,              0.0034165
                    402,                0.49697,                0.76969,                0.29457,                0.83993,                 0.9704,                0.99428,                0.98892,                0.89268,                0.96733,                0.98909,                0.98622,                 0.7884,                 0.4401,                0.67393,                0.24967,                0.82032,                 0.0034,                 0.0034,                 0.0034
                    403,                0.50156,                 0.7706,                0.29545,                0.84157,                0.96885,                0.99537,                0.98934,                0.89639,                0.96633,                0.99206,                0.98773,                0.79164,                0.43809,                0.67356,                0.24881,                 0.8191,              0.0033835,              0.0033835,              0.0033835
                    404,                0.50398,                  0.771,                0.30047,                0.84112,                0.96917,                0.99332,                0.98957,                0.89552,                0.96489,                0.98878,                 0.9867,                0.79082,                0.43807,                0.67173,                0.24971,                0.81885,               0.003367,               0.003367,               0.003367
                    405,                0.49961,                0.76017,                0.30169,                0.84584,                0.97116,                0.99025,                0.98944,                0.89468,                0.96683,                0.98579,                0.98654,                 0.7899,                0.43876,                 0.6685,                0.25024,                0.82068,              0.0033505,              0.0033505,              0.0033505
                    406,                0.49377,                 0.7641,                0.29598,                0.84177,                 0.9724,                0.99124,                0.99008,                0.89521,                 0.9681,                 0.9867,                0.98738,                0.79162,                0.44012,                0.66961,                0.24919,                0.82061,               0.003334,               0.003334,               0.003334
                    407,                0.49596,                0.76792,                0.29724,                0.84536,                 0.9737,                0.99058,                 0.9903,                0.89319,                0.97005,                0.98592,                 0.9874,                0.79167,                0.43885,                0.67028,                0.24728,                0.82138,              0.0033175,              0.0033175,              0.0033175
                    408,                0.49647,                0.77429,                0.29865,                0.84262,                0.97167,                0.99275,                0.99036,                0.89486,                0.96729,                0.98824,                0.98761,                0.78986,                0.43792,                 0.6678,                0.24609,                0.82181,               0.003301,               0.003301,               0.003301
                    409,                0.49274,                0.76067,                0.29522,                0.84067,                0.97047,                0.99395,                0.99065,                0.89472,                0.96616,                0.98943,                 0.9876,                0.79023,                0.43823,                0.66551,                0.24617,                0.81986,              0.0032845,              0.0032845,              0.0032845
                    410,                0.50515,                0.78506,                0.29698,                0.84109,                0.97121,                0.99391,                0.99083,                0.89383,                0.96738,                0.98852,                 0.9879,                0.79091,                0.43894,                0.66676,                0.24637,                0.81939,               0.003268,               0.003268,               0.003268
