                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    266,                0.51974,                0.80158,                0.31332,                 0.8456,                0.96916,                0.98625,                0.98837,                0.88667,                0.96833,                0.98362,                0.98611,                0.78236,                0.46511,                0.70336,                0.27009,                0.82772,             0.00028064,             0.00028064,             0.00028064
                    267,                 0.5216,                0.80447,                0.31571,                0.84693,                0.96737,                0.98934,                0.98875,                0.88433,                0.96769,                 0.9804,                0.98525,                0.78257,                0.46681,                0.70112,                0.26876,                0.82486,             0.00027948,             0.00027948,             0.00027948
                    268,                0.52162,                0.80577,                 0.3084,                0.84448,                0.96786,                0.98907,                 0.9884,                0.88434,                0.96442,                 0.9846,                0.98531,                0.78331,                0.46576,                0.69724,                 0.2649,                0.82488,             0.00027831,             0.00027831,             0.00027831
                    269,                0.51944,                0.82717,                0.31142,                0.84475,                0.97023,                0.98936,                0.98885,                0.88427,                0.96599,                0.98482,                0.98572,                0.77993,                0.46758,                0.70331,                0.26731,                0.82498,             0.00027715,             0.00027715,             0.00027715
                    270,                0.51695,                0.79994,                0.31103,                0.84741,                0.97166,                0.98187,                0.98842,                0.88327,                0.96965,                 0.9785,                0.98467,                0.78182,                0.47009,                0.70203,                0.26979,                0.82719,             0.00027598,             0.00027598,             0.00027598
                    271,                0.51652,                0.79766,                0.30923,                0.84226,                0.97248,                0.98301,                0.98885,                0.88254,                0.96922,                0.97991,                0.98566,                 0.7803,                0.46697,                0.70096,                0.26815,                0.82528,             0.00027482,             0.00027482,             0.00027482
                    272,                0.52339,                0.81273,                0.31098,                0.84777,                0.96792,                0.99264,                0.98953,                0.88661,                0.96674,                0.98798,                0.98766,                0.78137,                0.46129,                 0.6989,                0.26461,                0.82285,             0.00027366,             0.00027366,             0.00027366
                    273,                0.51613,                0.80511,                0.31269,                0.84494,                0.96883,                0.99498,                0.98941,                0.88503,                0.96777,                  0.986,                0.98498,                0.78126,                0.45843,                 0.6983,                0.26591,                0.82054,             0.00027249,             0.00027249,             0.00027249
                    274,                 0.5151,                0.79395,                0.30956,                0.84478,                0.97129,                0.99015,                0.98868,                0.88603,                0.96949,                0.98304,                0.98532,                0.77894,                0.45828,                0.69836,                0.26608,                0.82284,             0.00027133,             0.00027133,             0.00027133
                    275,                0.52363,                0.80112,                 0.3082,                0.84705,                0.96914,                0.99416,                0.98944,                0.88622,                0.96301,                0.98784,                0.98459,                0.77683,                0.46215,                0.70246,                0.26725,                0.82425,             0.00027016,             0.00027016,             0.00027016
                    276,                0.52083,                0.80011,                0.31013,                0.84503,                0.96886,                 0.9914,                 0.9887,                0.88191,                0.96455,                0.98687,                0.98508,                 0.7806,                0.47053,                0.69896,                0.26922,                0.82617,               0.000269,               0.000269,               0.000269
                    277,                0.51546,                0.79025,                0.30938,                 0.8434,                0.97194,                0.99155,                0.98968,                0.88584,                0.96568,                0.98515,                0.98486,                0.77854,                0.47117,                0.70075,                0.26535,                0.82398,             0.00026783,             0.00026783,             0.00026783
                    278,                0.51353,                0.79332,                0.30709,                0.84432,                0.97174,                0.99063,                 0.9893,                0.88379,                0.96802,                0.98712,                0.98644,                0.78049,                0.46941,                0.69767,                0.26535,                0.82293,             0.00026667,             0.00026667,             0.00026667
                    279,                0.51067,                0.80036,                0.30568,                0.84202,                0.97518,                0.99209,                0.99024,                0.88729,                0.96996,                0.98673,                0.98581,                0.78291,                 0.4649,                0.69795,                0.26412,                0.82451,             0.00026551,             0.00026551,             0.00026551
                    280,                0.51388,                0.79951,                0.30756,                0.84578,                0.96969,                 0.9923,                 0.9899,                0.88404,                0.96328,                0.98557,                0.98482,                0.78053,                0.46732,                0.70063,                0.26721,                0.82658,             0.00026434,             0.00026434,             0.00026434
                    281,                 0.5167,                0.81531,                0.31241,                0.84395,                0.97094,                0.99283,                0.98829,                0.88645,                0.96522,                0.98697,                0.98446,                0.78258,                0.45924,                0.69381,                0.26223,                0.82242,             0.00026318,             0.00026318,             0.00026318
                    282,                0.51367,                0.80172,                 0.3052,                 0.8441,                0.96892,                0.99179,                0.98913,                0.88654,                0.96499,                0.98777,                0.98604,                0.78396,                0.46217,                0.69388,                0.26151,                 0.8233,             0.00026201,             0.00026201,             0.00026201
                    283,                0.50389,                0.79693,                0.30822,                0.84077,                0.96713,                0.99463,                0.98917,                0.88911,                0.96278,                0.99012,                0.98662,                0.78923,                 0.4568,                0.69369,                0.26086,                0.82334,             0.00026085,             0.00026085,             0.00026085
                    284,                0.50928,                 0.8049,                0.30879,                0.84704,                0.96555,                0.99565,                0.98873,                0.88591,                0.96124,                0.99111,                0.98478,                0.78093,                0.46052,                0.69302,                0.26608,                0.82592,             0.00025968,             0.00025968,             0.00025968
                    285,                0.51611,                0.79873,                0.30761,                0.84434,                0.96549,                0.99375,                0.98938,                0.88603,                0.96241,                0.99061,                0.98633,                0.77737,                0.45802,                0.69467,                0.26456,                 0.8268,             0.00025852,             0.00025852,             0.00025852
                    286,                0.51106,                0.78779,                0.30502,                0.84257,                0.97019,                0.98699,                0.98877,                0.88487,                0.96542,                 0.9819,                0.98438,                0.77828,                 0.4608,                0.69461,                0.26598,                0.82919,             0.00025736,             0.00025736,             0.00025736
                    287,                0.51114,                0.80336,                0.31121,                0.83746,                0.97094,                0.98795,                 0.9888,                0.88278,                0.96926,                0.98603,                0.98728,                0.78323,                 0.4625,                0.69571,                0.26756,                0.83171,             0.00025619,             0.00025619,             0.00025619
                    288,                0.51097,                0.79215,                0.30103,                0.84561,                0.97174,                0.99181,                0.98808,                0.88416,                0.96729,                0.98729,                0.98481,                0.78121,                0.45936,                0.69243,                0.26586,                0.82993,             0.00025503,             0.00025503,             0.00025503
                    289,                0.50628,                0.79035,                 0.2983,                0.84671,                0.96997,                0.99179,                0.98864,                0.88495,                 0.9651,                0.98893,                0.98546,                0.78361,                0.45837,                0.69508,                0.26258,                0.82809,             0.00025386,             0.00025386,             0.00025386
                    290,                0.50546,                0.77997,                0.30179,                0.84106,                0.97499,                  0.988,                0.98967,                0.88777,                0.97233,                 0.9853,                0.98784,                0.78515,                0.45541,                 0.6917,                0.26118,                0.82607,              0.0002527,              0.0002527,              0.0002527
                    291,                0.51421,                0.79805,                0.31055,                0.84342,                0.97139,                0.99108,                0.98923,                0.88845,                0.96885,                0.98865,                0.98743,                0.78357,                0.45479,                0.69492,                0.26307,                0.82362,             0.00025153,             0.00025153,             0.00025153
                    292,                 0.5026,                0.78961,                0.30217,                0.84233,                  0.971,                0.99099,                0.98725,                0.88608,                0.96975,                0.98962,                0.98671,                0.78705,                0.45557,                0.69312,                0.26316,                0.82269,             0.00025037,             0.00025037,             0.00025037
                    293,                0.50764,                0.78877,                0.30182,                 0.8437,                0.97596,                0.98718,                  0.988,                0.88937,                 0.9747,                0.98581,                0.98733,                0.79171,                0.45423,                0.69248,                0.25957,                0.82432,             0.00024921,             0.00024921,             0.00024921
                    294,                0.50607,                0.79234,                0.30196,                0.84333,                0.97357,                0.99058,                0.98849,                0.88696,                0.97093,                0.98788,                0.98653,                0.78795,                0.45855,                 0.6948,                0.25893,                0.82472,             0.00024804,             0.00024804,             0.00024804
                    295,                0.51444,                0.80243,                0.30822,                0.84297,                0.97253,                0.99191,                0.98909,                0.88535,                0.96996,                0.98917,                0.98685,                0.78279,                 0.4596,                 0.6969,                0.26158,                 0.8268,             0.00024688,             0.00024688,             0.00024688
                    296,                0.50872,                0.80532,                0.30215,                0.84321,                0.97117,                0.99141,                0.98991,                0.88898,                0.96863,                0.98866,                0.98734,                 0.7832,                0.45653,                0.69337,                0.26312,                0.82632,             0.00024571,             0.00024571,             0.00024571
                    297,                0.50706,                 0.8025,                0.30362,                 0.8457,                0.96797,                0.99044,                0.98758,                0.88918,                0.96672,                0.98907,                0.98638,                0.78284,                0.45776,                0.69704,                0.26628,                0.82604,             0.00024455,             0.00024455,             0.00024455
                    298,                0.50369,                0.79046,                0.29901,                0.84057,                0.96821,                 0.9908,                0.98845,                0.88939,                0.96618,                 0.9886,                0.98626,                  0.787,                 0.4555,                0.69291,                0.26267,                0.82341,             0.00024338,             0.00024338,             0.00024338
                    299,                0.50495,                0.79039,                0.30009,                0.84326,                0.96873,                 0.9921,                0.98936,                0.88982,                0.96747,                0.99072,                0.98837,                0.78499,                0.45911,                0.69824,                 0.2641,                0.82593,             0.00024222,             0.00024222,             0.00024222
                    300,                 0.5136,                0.80642,                0.30317,                0.84747,                0.97086,                0.99133,                0.98987,                0.89303,                0.96733,                0.98814,                0.98714,                0.78893,                0.45679,                0.69356,                0.26117,                0.82639,             0.00024106,             0.00024106,             0.00024106
                    301,                0.50813,                0.79535,                0.30209,                0.84245,                0.97594,                0.98852,                0.98951,                0.88945,                 0.9693,                0.98186,                0.98456,                0.78361,                0.45398,                0.69492,                0.26109,                0.82686,             0.00023989,             0.00023989,             0.00023989
                    302,                0.50718,                0.78824,                0.30063,                0.84253,                0.97221,                0.99119,                0.98944,                0.88598,                0.96937,                0.98849,                0.98732,                0.78649,                0.45731,                0.69314,                 0.2628,                0.82547,             0.00023873,             0.00023873,             0.00023873
                    303,                0.50093,                0.78051,                0.29944,                 0.8392,                0.97231,                 0.9887,                  0.989,                0.88422,                0.97103,                0.98733,                0.98841,                 0.7834,                0.46147,                0.69596,                0.26244,                0.82432,             0.00023756,             0.00023756,             0.00023756
                    304,                 0.5137,                0.81295,                 0.3102,                0.84471,                0.97256,                 0.9811,                0.98768,                0.88593,                0.97125,                 0.9798,                0.98709,                0.78464,                0.45878,                0.69606,                0.26352,                0.82369,              0.0002364,              0.0002364,              0.0002364
                    305,                0.50149,                0.78046,                0.30244,                0.84314,                0.96574,                0.99393,                0.98791,                0.88998,                0.96405,                0.99201,                0.98689,                0.78797,                0.45636,                0.69359,                0.26304,                0.82216,             0.00023524,             0.00023524,             0.00023524
                    306,                0.50347,                0.80211,                 0.3011,                0.84265,                0.96915,                0.99052,                0.99011,                0.88811,                0.97076,                  0.989,                0.99023,                0.78834,                0.45569,                0.69346,                0.26122,                0.82053,             0.00023407,             0.00023407,             0.00023407
                    307,                0.51146,                0.79761,                0.30594,                0.84132,                0.96558,                0.99322,                0.98957,                0.89156,                0.96203,                0.98952,                0.98699,                0.78695,                 0.4567,                0.68944,                0.26116,                0.82135,             0.00023291,             0.00023291,             0.00023291
                    308,                0.50194,                 0.7926,                0.29683,                0.84318,                0.96784,                0.99073,                0.98955,                0.88807,                0.96933,                0.98302,                0.98701,                0.78557,                 0.4582,                0.69127,                0.26314,                0.82189,             0.00023174,             0.00023174,             0.00023174
                    309,                0.50414,                0.77973,                 0.2966,                 0.8411,                 0.9711,                0.98671,                0.98903,                0.89079,                0.96683,                0.98217,                0.98609,                0.78514,                 0.4554,                0.69095,                0.26051,                0.82194,             0.00023058,             0.00023058,             0.00023058
                    310,                0.50424,                0.77108,                0.29875,                0.84059,                0.97362,                0.98815,                0.98967,                0.88992,                 0.9693,                0.98362,                0.98665,                0.78762,                0.45735,                0.68799,                0.26269,                0.82335,             0.00022941,             0.00022941,             0.00022941
                    311,                0.50764,                0.78047,                0.29957,                0.84232,                0.97404,                0.98624,                0.98979,                0.88831,                 0.9714,                0.98258,                0.98794,                0.79051,                 0.4568,                0.68527,                0.26176,                0.82326,             0.00022825,             0.00022825,             0.00022825
                    312,                0.50642,                0.79333,                0.30543,                0.84523,                0.97292,                0.98873,                0.98968,                0.88787,                0.96926,                0.98362,                0.98655,                0.78218,                0.45485,                0.68503,                0.26162,                0.82323,             0.00022709,             0.00022709,             0.00022709
                    313,                0.50036,                0.77607,                0.29865,                0.84367,                0.97006,                0.98926,                0.98926,                0.89024,                0.96639,                0.98357,                0.98572,                0.78699,                0.45155,                0.68723,                0.26059,                0.82323,             0.00022592,             0.00022592,             0.00022592
                    314,                0.50843,                0.79399,                0.30337,                0.84249,                0.96832,                0.99194,                 0.9892,                0.88829,                0.96526,                0.98885,                 0.9873,                0.78467,                0.45287,                0.68764,                0.25964,                0.82139,             0.00022476,             0.00022476,             0.00022476
                    315,                0.50999,                0.78598,                0.30201,                0.84367,                0.96851,                0.99083,                0.98906,                0.88767,                0.96501,                0.98712,                 0.9873,                0.78436,                0.45541,                0.69009,                 0.2594,                0.82289,             0.00022359,             0.00022359,             0.00022359
                    316,                0.49888,                0.77437,                0.29757,                0.84107,                0.97314,                0.98881,                 0.9889,                0.88771,                0.96942,                0.98511,                0.98679,                0.78496,                 0.4507,                0.68575,                0.25934,                0.82143,             0.00022243,             0.00022243,             0.00022243
                    317,                0.50448,                0.78634,                0.29912,                  0.844,                0.97064,                0.99254,                0.98924,                0.89055,                 0.9691,                0.98768,                0.98704,                0.78685,                0.45182,                 0.6846,                0.25797,                0.82129,             0.00022126,             0.00022126,             0.00022126
                    318,                0.50306,                0.78869,                0.30129,                0.83835,                0.96816,                0.99345,                0.98885,                0.89311,                0.96349,                0.98837,                0.98546,                0.78939,                0.45167,                0.68673,                0.25935,                0.82037,              0.0002201,              0.0002201,              0.0002201
                    319,                 0.4975,                0.78351,                0.29986,                0.83905,                0.97118,                0.99226,                0.98909,                 0.8935,                0.97391,                0.98775,                 0.9892,                0.78813,                0.45018,                0.68596,                0.25803,                0.82006,             0.00021894,             0.00021894,             0.00021894
                    320,                0.50713,                0.78689,                0.30472,                0.84142,                0.97281,                0.98604,                0.98923,                0.88976,                0.97361,                0.98687,                0.98944,                0.79024,                0.45008,                0.68571,                0.25691,                 0.8207,             0.00021777,             0.00021777,             0.00021777
                    321,                0.50495,                0.79152,                0.30167,                0.84261,                0.97173,                0.98911,                0.98961,                0.88987,                0.97242,                0.98471,                0.98743,                0.78736,                0.45044,                0.68594,                0.25785,                0.82336,             0.00021661,             0.00021661,             0.00021661
                    322,                0.49454,                0.76567,                0.29813,                0.84716,                0.97648,                0.98552,                 0.9899,                0.89166,                0.97476,                0.98337,                0.98754,                0.78677,                0.45057,                 0.6845,                0.25732,                0.82442,             0.00021544,             0.00021544,             0.00021544
                    323,                0.50615,                0.79198,                 0.3045,                0.84021,                0.97439,                0.98452,                0.99005,                0.89144,                0.97223,                0.98283,                0.98884,                0.78651,                0.45034,                0.68547,                0.25679,                0.82289,             0.00021428,             0.00021428,             0.00021428
                    324,                  0.505,                0.78765,                0.30033,                0.84215,                0.97115,                0.99371,                 0.9906,                0.89103,                0.96885,                0.99081,                0.98866,                0.78661,                0.45079,                0.68277,                0.25801,                0.82095,             0.00021311,             0.00021311,             0.00021311
                    325,                 0.4944,                0.77841,                 0.2933,                0.84235,                0.97146,                0.99195,                0.98961,                0.89166,                0.96926,                0.98773,                0.98725,                0.78735,                0.45216,                0.68042,                0.25851,                0.82119,             0.00021195,             0.00021195,             0.00021195
                    326,                0.49182,                0.78682,                 0.2902,                0.84038,                0.97213,                0.99181,                0.98903,                 0.8929,                0.96988,                0.98686,                0.98675,                0.78497,                0.44796,                0.68116,                0.25726,                0.82046,             0.00021079,             0.00021079,             0.00021079
                    327,                0.50987,                0.79139,                0.30054,                0.84137,                0.97304,                0.99278,                0.98965,                0.89153,                0.96943,                0.98914,                0.98716,                0.78332,                0.45129,                 0.6835,                0.25717,                0.82168,             0.00020962,             0.00020962,             0.00020962
                    328,                0.49895,                0.78241,                0.29615,                0.83923,                0.97122,                0.99347,                0.98979,                0.89356,                0.96813,                0.99031,                0.98787,                 0.7852,                 0.4491,                  0.681,                0.25545,                0.82067,             0.00020846,             0.00020846,             0.00020846
                    329,                 0.5016,                 0.7892,                0.30138,                0.83888,                0.97037,                0.99358,                0.98947,                0.89315,                0.96676,                0.98987,                0.98694,                0.78617,                 0.4468,                0.68129,                0.25472,                 0.8202,             0.00020729,             0.00020729,             0.00020729
                    330,                0.50444,                 0.7867,                0.29699,                0.83997,                0.97016,                0.99459,                0.99044,                0.89455,                0.96963,                0.99404,                0.99032,                0.78827,                 0.4479,                0.68189,                0.25425,                0.81999,             0.00020613,             0.00020613,             0.00020613
                    331,                0.50547,                0.78453,                0.29594,                0.84395,                0.97227,                0.99357,                0.98997,                0.89259,                0.97205,                0.99271,                   0.99,                0.79014,                 0.4485,                 0.6842,                0.25379,                0.82036,             0.00020497,             0.00020497,             0.00020497
                    332,                0.49357,                0.77058,                0.29398,                0.83962,                0.97002,                0.99386,                0.98976,                0.89244,                0.96508,                0.98881,                0.98611,                0.78922,                0.44799,                0.68616,                0.25284,                 0.8189,              0.0002038,              0.0002038,              0.0002038
                    333,                0.49711,                  0.777,                0.29471,                0.84368,                0.96724,                0.99313,                 0.9898,                0.89519,                0.96632,                0.99126,                0.98798,                0.78963,                 0.4456,                0.68156,                 0.2547,                0.81885,             0.00020264,             0.00020264,             0.00020264
                    334,                0.49634,                 0.7852,                0.29876,                0.84107,                0.96796,                0.99311,                0.99054,                0.89452,                0.96543,                0.99036,                0.98863,                0.79012,                0.44558,                0.67987,                0.25259,                0.81887,             0.00020147,             0.00020147,             0.00020147
                    335,                0.50014,                0.77596,                0.29507,                0.83923,                0.97513,                0.98866,                0.99049,                0.89465,                0.97383,                0.98729,                0.98973,                0.78943,                 0.4473,                0.67894,                0.25183,                0.81876,             0.00020031,             0.00020031,             0.00020031
                    336,                 0.4939,                0.77509,                0.29453,                0.83592,                0.97309,                0.99091,                0.99065,                0.89266,                0.97173,                0.98691,                0.98906,                0.78868,                0.44723,                0.67845,                0.25239,                0.81872,             0.00019914,             0.00019914,             0.00019914
                    337,                 0.4978,                0.76741,                0.29527,                0.83979,                0.97323,                0.99169,                0.99091,                0.89362,                0.97189,                0.99036,                0.99004,                0.78989,                0.44699,                0.67837,                0.25279,                0.81929,             0.00019798,             0.00019798,             0.00019798
                    338,                0.49657,                0.78196,                0.29295,                0.84104,                0.97263,                0.99346,                0.99122,                0.89302,                0.96893,                0.98993,                0.98844,                0.78801,                 0.4465,                0.68256,                0.25404,                0.82107,             0.00019682,             0.00019682,             0.00019682
                    339,                0.49323,                0.76402,                0.29281,                 0.8402,                0.96813,                0.99579,                0.99016,                0.89108,                 0.9676,                0.99525,                0.99021,                0.78819,                0.44698,                0.68217,                0.25474,                0.82247,             0.00019565,             0.00019565,             0.00019565
                    340,                0.49827,                 0.7748,                0.29626,                 0.8374,                0.97029,                0.99318,                0.99058,                0.89389,                 0.9677,                0.99044,                0.98859,                0.78361,                0.44874,                0.67958,                0.25461,                0.82237,             0.00019449,             0.00019449,             0.00019449
                    341,                0.49599,                0.77598,                0.29382,                0.84078,                 0.9696,                0.99278,                0.99062,                0.89148,                0.96772,                0.99269,                0.98992,                0.78483,                0.44976,                0.67924,                0.25313,                0.82109,             0.00019332,             0.00019332,             0.00019332
                    342,                0.49225,                0.77238,                0.29673,                0.84039,                0.97214,                0.99242,                 0.9906,                0.89328,                0.96951,                 0.9897,                0.98867,                0.78732,                 0.4488,                0.67947,                0.25192,                0.82006,             0.00019216,             0.00019216,             0.00019216
                    343,                0.49831,                 0.7767,                0.29608,                0.84311,                0.97305,                0.98963,                0.99003,                0.89422,                 0.9717,                 0.9883,                0.98927,                0.78749,                0.44936,                0.67948,                0.25293,                0.82009,             0.00019099,             0.00019099,             0.00019099
                    344,                0.49851,                0.76881,                0.29077,                0.83985,                 0.9722,                0.99141,                 0.9896,                0.89323,                0.96961,                0.98897,                0.98749,                0.78784,                0.44831,                0.67931,                0.25249,                0.82012,             0.00018983,             0.00018983,             0.00018983
                    345,                0.49131,                0.78514,                0.29454,                0.84002,                0.97215,                0.99203,                0.99001,                0.89508,                0.96909,                0.98887,                  0.988,                0.78812,                0.44862,                 0.6798,                0.25263,                0.82125,             0.00018867,             0.00018867,             0.00018867
                    346,                0.49886,                0.77572,                0.29679,                0.84069,                0.97588,                0.98941,                0.99071,                0.89571,                 0.9745,                0.98806,                0.98999,                0.78919,                0.44732,                 0.6804,                0.25122,                0.82272,              0.0001875,              0.0001875,              0.0001875
                    347,                0.49445,                0.78718,                0.29197,                   0.84,                0.97432,                0.99032,                0.99136,                0.89489,                0.97294,                0.98896,                0.99057,                0.78934,                0.44918,                0.68254,                0.25298,                0.82239,             0.00018634,             0.00018634,             0.00018634
                    348,                0.49333,                0.77598,                0.28762,                0.84056,                0.97433,                 0.9894,                0.99043,                0.89558,                0.97178,                0.98665,                0.98859,                0.78721,                 0.4498,                0.68047,                 0.2522,                0.81989,             0.00018517,             0.00018517,             0.00018517
                    349,                0.49294,                0.76571,                 0.3038,                0.84146,                0.97405,                0.98996,                0.99048,                0.89716,                0.97232,                0.98804,                0.98932,                0.78848,                0.44767,                0.68095,                0.25194,                0.81915,             0.00018401,             0.00018401,             0.00018401
                    350,                0.49545,                0.78235,                 0.2986,                0.84222,                0.97234,                0.99144,                0.99037,                0.89577,                0.97056,                0.98954,                0.98944,                0.79246,                0.44881,                 0.6788,                0.25182,                0.81895,             0.00018284,             0.00018284,             0.00018284
                    351,                0.49447,                0.77318,                0.29072,                0.83775,                0.97309,                0.99091,                0.99066,                0.89634,                 0.9713,                0.98899,                0.98962,                0.79015,                0.44822,                0.67951,                0.24954,                0.81769,             0.00018168,             0.00018168,             0.00018168
                    352,                0.48794,                0.77353,                0.29061,                 0.8404,                0.97525,                 0.9905,                0.99088,                0.89622,                0.97475,                0.98996,                0.99101,                 0.7918,                 0.4451,                0.67694,                0.24912,                0.81582,             0.00018052,             0.00018052,             0.00018052
                    353,                0.48739,                0.77109,                0.29365,                0.83841,                0.97422,                  0.991,                0.99124,                0.89722,                0.97238,                0.98908,                0.99019,                0.79152,                0.44613,                 0.6796,                0.24882,                0.81663,             0.00017935,             0.00017935,             0.00017935
                    354,                0.48661,                0.75664,                0.28733,                 0.8394,                0.97606,                0.99046,                0.99149,                0.89521,                0.97417,                0.98857,                0.99034,                0.79096,                 0.4461,                 0.6795,                0.25037,                0.81728,             0.00017819,             0.00017819,             0.00017819
                    355,                 0.4903,                0.77561,                0.28903,                0.83534,                 0.9762,                0.99103,                0.99225,                0.89665,                0.97351,                0.98831,                0.99043,                0.79133,                0.44378,                0.68007,                0.24998,                0.81746,             0.00017702,             0.00017702,             0.00017702
                    356,                0.48821,                0.76805,                0.28888,                0.83441,                0.97622,                0.99225,                0.99233,                0.89585,                 0.9748,                 0.9909,                0.99176,                0.78851,                0.44308,                0.67944,                 0.2508,                0.81742,             0.00017586,             0.00017586,             0.00017586
                    357,                0.49199,                0.77096,                0.28658,                0.83961,                0.97558,                0.99175,                0.99258,                0.89563,                0.97115,                0.98722,                0.98962,                0.79027,                 0.4438,                0.67766,                0.24935,                0.81714,             0.00017469,             0.00017469,             0.00017469
                    358,                0.49016,                0.75662,                0.28803,                0.83954,                0.97572,                0.99234,                0.99225,                0.89645,                0.97216,                0.98879,                 0.9902,                0.78857,                0.44314,                0.67948,                0.24973,                0.81717,             0.00017353,             0.00017353,             0.00017353
                    359,                0.48455,                0.76066,                0.28887,                0.83698,                0.97771,                0.99195,                0.99204,                0.89781,                0.97414,                0.98848,                 0.9898,                0.78872,                 0.4427,                0.67767,                 0.2482,                0.81731,             0.00017237,             0.00017237,             0.00017237
